순번,분전함번호,표찰번호,행정동,법정동,리,지번,위도,경도,램프종류1,램프용량1,등수1,램프종류2,램프용량2,등수2,램프종류3,램프용량3,등수3,보행등종류,보행등용량,보행등기구,보행등수,총등수,설치일자,지번 주소
8486,#683,#683-14,충무공동,충무공동,,106,35.173492245197615,128.13646871694533,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8487,#683,#683-15,충무공동,충무공동,,106,35.17343117087711,128.13673405437763,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8488,#683,#683-16,충무공동,충무공동,,106,35.173353501057875,128.13708697465427,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8489,#683,#683-17,충무공동,충무공동,,106,35.17327782880171,128.13650689573325,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8490,#683,#683-18,충무공동,충무공동,,106,35.17309725812823,128.13654005703302,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8491,#683,#683-19,충무공동,충무공동,,106,35.17286701955983,128.1365835036182,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8492,#683,#683-20,충무공동,충무공동,,106,35.172607415379225,128.13663477375272,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 106
8493,#683,#683-21,충무공동,충무공동,,109,35.17195322157945,128.13599451339252,LED,60W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 109
8494,#684,#684-1,충무공동,충무공동,,28,35.17888129302243,128.137504263657,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8495,#684,#684-2,충무공동,충무공동,,24-6,35.17871703409249,128.13748002001506,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 24-6
8496,#684,#684-3,충무공동,충무공동,,24-3,35.17870051962786,128.13707911083196,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 24-3
8497,#684,#684-4,충무공동,충무공동,,22-1,35.17860471285037,128.1367237521843,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 22-1
8498,#684,#684-5,충무공동,충무공동,,22-3,35.17834308764477,128.13675029752954,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 22-3
8499,#684,#684-6,충무공동,충무공동,,22-5,35.17809065450422,128.13675776021708,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 22-5
8500,#684,#684-7,충무공동,충무공동,,22-8,35.177799740955514,128.1367838975312,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 22-8
8501,#684,#684-8,충무공동,충무공동,,23,35.177494897599,128.1368537501231,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 23
8502,#684,#684-9,충무공동,충무공동,,23,35.17751418118504,128.13719980516421,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 23
8503,#684,#684-10,충무공동,충무공동,,22-14,35.17761052788261,128.13749753593595,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 22-14
8504,#684,#684-11,충무공동,충무공동,,28,35.17744746518963,128.13758582716366,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8505,#684,#684-12,충무공동,충무공동,,28,35.177556880150185,128.1376916365538,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8506,#684,#684-13,충무공동,충무공동,,28,35.1781791059104,128.13765639743897,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8507,#684,#684-14,충무공동,충무공동,,28,35.17850596361826,128.1376417414975,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8508,#684,#684-15,충무공동,충무공동,,26,35.17843530164127,128.13724831217925,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 26
8509,#684,#684-16,충무공동,충무공동,,25-4,35.178153528656956,128.1372608533508,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 25-4
8510,#684,#684-17,충무공동,충무공동,,25-6,35.17786945117908,128.13727885106113,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 25-6
8511,#684,#684-18,충무공동,충무공동,,31-12,35.17771537003689,128.1378502726771,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 31-12
8512,#684,#684-19,충무공동,충무공동,,30,35.17779812006409,128.13815604843205,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 30
8513,#684,#684-20,충무공동,충무공동,,30,35.17787869374105,128.13845356140285,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 30
8514,#684,#684-21,충무공동,충무공동,,29-4,35.17807985956985,128.13862651658258,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 29-4
8515,#684,#684-22,충무공동,충무공동,,31-6,35.17831733027665,128.13877253538885,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 31-6
8516,#684,#684-23,충무공동,충무공동,,30,35.17856191261634,128.1386414726785,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 30
8517,#684,#684-24,충무공동,충무공동,,31-3,35.17877124731334,128.13842484190172,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 31-3
8518,#684,#684-25,충무공동,충무공동,,31-2,35.178749765963644,128.1380732618877,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 31-2
8519,#684,#684-26,충무공동,충무공동,,31-1,35.178725798642624,128.13774634680328,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 31-1
8520,#684,#684-27,충무공동,충무공동,,28,35.17905609499515,128.1376054972046,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8521,#684,#684-28,충무공동,충무공동,,28,35.17838753686575,128.13753580534407,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 28
8522,#684,#684-29,충무공동,충무공동,,27-4,35.17798635768081,128.13754668181522,LED,100W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 27-4
8523,#684,#684-30,충무공동,충무공동,,21,35.17893817480732,128.136725650744,LED,60W,1,,,0,,,0,,,,0,1,2015-01-14,경상남도 진주시 충무공동 21
8524,#685,#685-1,충무공동,충무공동,,223,35.18122358026054,128.1459843509512,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8525,#685,#685-2,충무공동,충무공동,,223,35.18125769177249,128.1457131282182,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8526,#685,#685-3,충무공동,충무공동,,223,35.181296360468174,128.14543648027055,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8527,#685,#685-4,충무공동,충무공동,,184-1,35.181321329262765,128.1451788511088,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 184-1
8528,#685,#685-5,충무공동,충무공동,,184-1,35.18133511063918,128.14491283148544,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 184-1
8529,#685,#685-6,충무공동,충무공동,,184-1,35.18133987967235,128.1446466853942,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 184-1
8530,#685,#685-7,충무공동,충무공동,,184-1,35.18134022003036,128.14437224378827,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 184-1
8531,#685,#685-8,충무공동,충무공동,,184-1,35.18132900989973,128.1441278293886,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 184-1
8532,#685,#685-9,충무공동,충무공동,,183,35.18132678511857,128.14388628541965,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 183
8533,#685,#685-10,충무공동,충무공동,,183,35.18132259195784,128.14361452478266,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 183
8534,#685,#685-11,충무공동,충무공동,,183,35.18131122485073,128.14338657509847,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 183
8535,#685,#685-12,충무공동,충무공동,,183,35.18131101840989,128.14316975961412,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 183
8536,#685,#685-13,충무공동,충무공동,,183,35.18129742341962,128.14293903435703,LED,150W,1,,,0,,,0,,,,0,1,2014-10-04,경상남도 진주시 충무공동 183
8537,#685,#685-14,충무공동,충무공동,,183,35.181285899683374,128.14272754940188,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 183
8538,#685,#685-15,충무공동,충무공동,,164,35.18126399101563,128.14242260745291,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8539,#685,#685-16,충무공동,충무공동,,164,35.18125282870023,128.14217270523926,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8540,#685,#685-17,충무공동,충무공동,,164,35.18124174349046,128.1419145707813,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8541,#685,#685-18,충무공동,충무공동,,164,35.18123042491205,128.14168113327108,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8542,#685,#685-19,충무공동,충무공동,,164,35.18122146227872,128.1414367509183,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8543,#685,#685-20,충무공동,충무공동,,164,35.181207915691836,128.14120053791225,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8544,#685,#685-21,충무공동,충무공동,,164,35.181201230881705,128.14095344304178,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8545,#685,#685-22,충무공동,충무공동,,164,35.181194209553865,128.14074202148356,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 164
8546,#686,#686-1,충무공동,충무공동,,13,35.18087757838548,128.1406278189595,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 13
8547,#686,#686-2,충무공동,충무공동,,164,35.18088895071707,128.14085576719347,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8548,#686,#686-3,충무공동,충무공동,,164,35.18089812138527,128.14107819581005,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8549,#686,#686-4,충무공동,충무공동,,164,35.180907084761884,128.14132257717483,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8550,#686,#686-5,충무공동,충무공동,,164,35.1809250594151,128.14156708459896,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8551,#686,#686-6,충무공동,충무공동,,164,35.18093837245675,128.14182799362925,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8552,#686,#686-7,충무공동,충무공동,,164,35.18095380848659,128.14210265469578,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8553,#686,#686-8,충무공동,충무공동,,164,35.18095362860244,128.14236063062196,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 164
8554,#686,#686-9,충무공동,충무공동,,223,35.180973284507964,128.14266553986158,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8555,#686,#686-10,충무공동,충무공동,,223,35.180979680969045,128.14294281906854,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8556,#686,#686-11,충무공동,충무공동,,223,35.18098656895052,128.1431679605993,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8557,#686,#686-12,충무공동,충무공동,,294,35.180832229173596,128.143286554977,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 294
8558,#686,#686-13,충무공동,충무공동,,294,35.18044037278455,128.14326460051126,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 294
8559,#686,#686-14,충무공동,충무공동,,294,35.17999240004461,128.1432199051084,LED,100W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 294
8560,#687,#687-1,충무공동,충무공동,,223,35.18099772793227,128.14365662943106,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8561,#687,#687-2,충무공동,충무공동,,223,35.18101119197562,128.14390107436904,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8562,#687,#687-3,충무공동,충무공동,,223,35.1810268566154,128.14415103913004,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8563,#687,#687-4,충무공동,충무공동,,223,35.18102682794489,128.1443925506204,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8564,#687,#687-5,충무공동,충무공동,,223,35.1810356808749,128.14464790890486,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8565,#687,#687-6,충무공동,충무공동,,223,35.181035547446804,128.14490039675144,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8566,#687,#687-7,충무공동,충무공동,,223,35.18101985049016,128.1451307106439,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8567,#687,#687-8,충무공동,충무공동,,223,35.18100179634867,128.14537196917777,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8568,#687,#687-9,충무공동,충무공동,,223,35.18096784136243,128.14562672670812,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8569,#687,#687-10,충무공동,충무공동,,223,35.18093388584407,128.14588148401174,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8570,#687,#687-11,충무공동,충무공동,,223,35.18088314636034,128.14624303891827,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8571,#687,#687-12,충무공동,충무공동,,223,35.18082422538203,128.14651665618243,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8572,#687,#687-13,충무공동,충무공동,,223,35.180770069509556,128.1467628955444,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8573,#687,#687-14,충무공동,충무공동,,223,35.18071371218194,128.14700361475812,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8574,#687,#687-15,충무공동,충무공동,,223,35.18065740637054,128.1472388454777,LED,140W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8575,#687,#687-16,충무공동,충무공동,,223,35.1805990031666,128.14745757975865,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8576,#687,#687-17,충무공동,충무공동,,223,35.18053583365169,128.1477036910716,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8577,#687,#687-18,충무공동,충무공동,,223,35.18047748163891,128.14791693653694,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8578,#687,#687-19,충무공동,충무공동,,223,35.180425810025504,128.14813850894214,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8579,#687,#687-20,충무공동,충무공동,,223,35.180362977401664,128.14834894634305,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8580,#687,#687-21,충무공동,충무공동,,223,35.18032088927806,128.14851027556816,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8581,#687,#687-22,충무공동,충무공동,,278,35.18016722110772,128.14855751328656,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8582,#687,#687-23,충무공동,충무공동,,278,35.17994710982633,128.14848306171797,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8583,#687,#687-24,충무공동,충무공동,,278,35.179666377323485,128.1483858025542,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8584,#687,#687-25,충무공동,충무공동,,278,35.17939020262751,128.14828311939973,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8585,#687,#687-26,충무공동,충무공동,,278,35.179129486204594,128.14821358702952,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8586,#688,#688-1,충무공동,충무공동,,189,35.18334924292977,128.14969735256608,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 189
8587,#688,#688-2,충무공동,충무공동,,189,35.18298766652393,128.1495715011146,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 189
8588,#688,#688-3,충무공동,충무공동,,189,35.18250492626051,128.14939179915456,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 189
8589,#688,#688-4,충무공동,충무공동,,189,35.18197723108542,128.14920048858303,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 189
8590,#688,#688-5,충무공동,충무공동,,193,35.181344142143885,128.1489555523414,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 193
8591,#688,#688-6,충무공동,충무공동,,193,35.18088146889519,128.14879809587262,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 193
8592,#688,#688-7,충무공동,충무공동,,223,35.18067509488066,128.14846311444543,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8593,#688,#688-8,충무공동,충무공동,,223,35.18073135102118,128.14823337273967,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8594,#688,#688-9,충무공동,충무공동,,223,35.18079229468779,128.14798448552165,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8595,#688,#688-10,충무공동,충무공동,,223,35.180848419900045,128.14776846353536,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8596,#688,#688-11,충무공동,충무공동,,192,35.18090226579244,128.14755515365462,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8597,#688,#688-12,충무공동,충무공동,,192,35.18095396236295,128.14733083548052,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8598,#688,#688-13,충무공동,충무공동,,192,35.18101451432537,128.14712310816338,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8599,#688,#688-14,충무공동,충무공동,,192,35.18107320280109,128.1468741875426,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8600,#688,#688-15,충무공동,충무공동,,192,35.18112722900829,128.1466416678071,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8601,#688,#688-16,충무공동,충무공동,,192,35.181174677787894,128.146389844186,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 192
8602,#689,#689-1,충무공동,충무공동,,278,35.17713603056782,128.14861915440124,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8603,#689,#689-2,충무공동,충무공동,,278,35.17736197499077,128.14855372486116,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8604,#689,#689-3,충무공동,충무공동,,278,35.17758786733543,128.14849378291618,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8605,#689,#689-4,충무공동,충무공동,,278,35.17782960827637,128.14842583055633,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8606,#689,#689-5,충무공동,충무공동,,278,35.17805107273159,128.14835759261285,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8607,#689,#689-6,충무공동,충무공동,,278,35.178272302995104,128.1483140502562,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8608,#689,#689-7,충무공동,충무공동,,278,35.17852905991222,128.14832589471496,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8609,#689,#689-8,충무공동,충무공동,,278,35.17910523966707,128.1483943755843,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8610,#689,#689-9,충무공동,충무공동,,278,35.17937035776647,128.1484749480137,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8611,#689,#689-10,충무공동,충무공동,,278,35.1796376246338,128.148566528842,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8612,#689,#689-11,충무공동,충무공동,,278,35.17988464099726,128.14865508095127,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 278
8613,#689,#689-12,충무공동,충무공동,,223,35.180201720881385,128.14895868459007,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8614,#689,#689-13,충무공동,충무공동,,223,35.18014774237327,128.1491857119352,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8615,#689,#689-14,충무공동,충무공동,,223,35.180093789488055,128.14940999491534,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8616,#689,#689-15,충무공동,충무공동,,223,35.1800445764978,128.14960964457558,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8617,#689,#689-16,충무공동,충무공동,,223,35.179992823668215,128.14983944680318,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 223
8618,#689,#689-17,충무공동,충무공동,,229,35.179929623318024,128.15008829836816,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 229
8619,#689,#689-18,충무공동,충무공동,,229,35.17986859720688,128.15034541341566,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 229
8620,#689,#689-19,충무공동,충무공동,,229,35.179807700906004,128.15058880785028,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 229
8621,#689,#689-20,충무공동,충무공동,,229,35.179739836711185,128.1508540589541,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 229
8622,#689,#689-21,충무공동,충무공동,,229,35.179681061930324,128.15111120455583,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-03,경상남도 진주시 충무공동 229
8623,#690,#690-1,충무공동,충무공동,,218,35.18150578167239,128.1494929985943,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8624,#690,#690-2,충무공동,충무공동,,218,35.1813883934786,128.149990838013,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8625,#690,#690-3,충무공동,충무공동,,218,35.18138232046455,128.15063021241244,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8626,#690,#690-4,충무공동,충무공동,,218,35.18150575693242,128.15115614552715,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8627,#690,#690-5,충무공동,충무공동,,218,35.18163678491608,128.15159436422212,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8628,#690,#690-6,충무공동,충무공동,,218,35.181421477476704,128.15172580561307,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8629,#690,#690-7,충무공동,충무공동,,218,35.18106821037474,128.15167416585262,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8630,#690,#690-8,충무공동,충무공동,,218,35.180475392506374,128.15145997018183,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8631,#690,#690-9,충무공동,충무공동,,218,35.18008463401649,128.15132272650743,LED,120W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 218
8632,#690,#690-10,충무공동,충무공동,,223,35.1800177143157,128.1510144080215,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8633,#690,#690-11,충무공동,충무공동,,223,35.18008296090206,128.15078754113426,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8634,#690,#690-12,충무공동,충무공동,,223,35.18015292149403,128.15053878494223,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8635,#690,#690-13,충무공동,충무공동,,223,35.18020925971243,128.15030081406874,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8636,#690,#690-14,충무공동,충무공동,,223,35.18026795463716,128.15005189835784,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8637,#690,#690-15,충무공동,충무공동,,194,35.1803263624779,128.14983316694685,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 194
8638,#690,#690-16,충무공동,충무공동,,194,35.18039414634165,128.14957614522908,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 194
8639,#690,#690-17,충무공동,충무공동,,223,35.180457814407475,128.149277898645,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
8640,#690,#690-18,충무공동,충무공동,,223,35.18053007694722,128.1490236835107,LED,150W,1,LED,50W,1,,,0,,,,0,2,2014-10-04,경상남도 진주시 충무공동 223
